,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
0,0.6580874861744245,0.7549535167131124,0.23352320461657725,0.6573060839583357,0.6221978247478732,0.8283653769479797,0.6670871242172759,0.774864998585726,0.3369973454429642,0.7162652317072298,0.6429144909587671,0.6335718080514843,0.08697887328229367,0.6334572070962008,0.06134469213147827,0.168433373658492,0.6290023403384742,0.11210622736486935,0.09791585940766469,0.7109283514807347,0.7756365349677092,0.11995448743996669,0.26132553115468954,0.15933746333412777,0.03604026615888969,0.11684617934602176,0.35323700999267477,0.258238270424584,0.32010660961819265,0.4585053078809419,0.6951554562512466,0.42911308998201153,0.393941336453671,0.5922055435013452,0.8252128120061228,0.1103550695022179,0.3084129758820199,0.18927376582630506,0.5571001145062972,0.20429603352729972,0.1794940330851383,0.15209330782009478,0.05792861617739196,0.0856712406641784,0.33538262737957575,0.5169278559243443,0.09461837300717041,0.7076817478009758,0.81182663993304,0.6285665090593966,0.4907852564499103,0.06455773397823196,0.5008096464954332,0.12189129816328777,0.35680427462856873,0.7357940204884048,0.24093737796348702,0.7589525640971969,0.8257027470916525,0.47770889624969165,0.08169431585524452,0.6525517787713659,0.0944516591973074,0.5795714464900179,0.24191700759451254,0.42116409291087553,0.5308803823023038,0.272245387746651,0.5642381076152839,0.6896993789174886,0.892022994683553,0.3396209244082588,0.34770301418032346,0.6997801708841767,0.16421659602209027,0.9037170676937982,0.3376466259849974
1,0.6373376330079642,0.7634991218214318,0.4039091070784916,0.8533492191873482,0.48420025601239286,0.37475017122939003,0.5172359591059085,0.5076833076094333,0.3084208792059893,0.5446203168644119,0.6697545004671969,0.42665632097351736,0.11749517534890987,0.8178534616302687,0.1197775172415928,0.19390867448983032,0.1630588593407172,0.1004494107721482,0.10584713531108424,0.7365857474919199,0.7249176745485242,0.09907145354747045,0.4586240531925079,0.22278945053274352,0.052562184339023696,0.2546757072643027,0.3103314481974304,0.2994868500051183,0.4731015481699474,0.4311593421696828,0.7942431718421524,0.6639328141609742,0.3818326241494945,0.17607797703046413,0.1795533059439168,0.059156253341110986,0.3864499888184092,0.17130746066153352,0.19483545725245294,0.3608074125281464,0.23188506814583193,0.4000898198945676,0.06256457092243818,0.07073434338478946,0.4405700713245708,0.2079785968331259,0.2015229762507406,0.4522741770734699,0.41093836811735596,0.43622889843394747,0.4019589669950689,0.10135734703920637,0.20484877965028775,0.43823696437386966,0.2838661723010068,0.8641709560101831,0.24623966629553712,0.4182666893398711,0.4711388516546057,0.3420692803949597,0.04932686260837963,0.41848903735705656,0.08975293812867029,0.5267646363186669,0.07600331242385022,0.1850549477967456,0.29356035260010943,0.10681769772231732,0.5917518111133215,0.6667557205387652,0.6841046213120182,0.39231051183336846,0.3211603167605404,0.7530455273520517,0.1325820770609075,0.910931956032791,0.5637071071787695
2,0.6079142366271816,0.7536227607577148,0.14651219803035756,0.4825057664551697,0.4785551890592152,0.7870173409804831,0.5746382415890576,0.6194339349936353,0.440523386270452,0.7486552545495967,0.7563157548838839,0.4224736178680716,0.13022167525171305,0.4022092738289975,0.16085799386715138,0.26845641418751237,0.3086213408377375,0.10599277831296879,0.12126586602186432,0.7311610883790234,0.7325586851146556,0.1094240159632296,0.4583095803198185,0.34398299594156484,0.07207857401585989,0.39376984796014236,0.49328893564194565,0.33693678844235553,0.3912781216543182,0.4936717881705406,0.5801063254731589,0.5083475171168057,0.33602947488696383,0.38318657701389097,0.46587871668738245,0.11558756956498263,0.479319855215454,0.21923532839246423,0.2965240509457617,0.3192962970757858,0.22321803514676844,0.10991811411039311,0.06618958061341533,0.08043395933831891,0.28171514210951215,0.20020663808770864,0.08794289309594813,0.7553276736397082,0.6264083590697773,0.5060003231746242,0.43199580490984774,0.09572524118829666,0.38772788203695885,0.16619442273927187,0.19417523685649846,0.7281254067376587,0.23134207490188163,0.5690397184568989,0.6685104572087235,0.33458829864992073,0.0676867263532371,0.7069411574357848,0.09339042637724365,0.6984631875220683,0.17965407684547607,0.2935420080637043,0.3323063074868092,0.27841204509474804,0.6104524768547626,0.645881783007468,0.7699779859663427,0.42160159427522315,0.4687501488843461,0.6818647970931364,0.12392613742308226,0.9069640085869045,0.5005950505590568
3,0.6767077866967038,0.6143630620895453,0.18823788219809423,0.46486580492287843,0.39890479623110253,0.17932464263471545,0.4662480810404134,0.3666359504573953,0.6095269756857717,0.4744246694520586,0.6198160037080034,0.42876541383221145,0.09816804238475584,0.5231015614807045,0.2556857157571928,0.31415267508139655,0.26640190592050766,0.09336781908263321,0.12455367398870584,0.6281651976811842,0.6856312110483979,0.11879159890062707,0.4882858303573263,0.3023765463617648,0.04506595899418161,0.23841508683912585,0.5274958359985299,0.2843400049907027,0.2488056931344317,0.4108698181553879,0.7186185107932832,0.4503891946721945,0.2867835677096269,0.5549859691919097,0.5355379131099316,0.11799047996906246,0.4987025106518066,0.32236081630692304,0.4076654606893557,0.27917984177841365,0.2844039128897473,0.1830861374996758,0.07057388679877961,0.05837609009729851,0.2877250059771456,0.25792020962234014,0.08853603446360167,0.3325157680863928,0.3221691752690991,0.4861892882146555,0.3923502235300062,0.10491996744906242,0.3184130316245415,0.15030254046973535,0.1931641262959068,0.6056968305309474,0.20781518648614467,0.6721345659468579,0.5829320844424064,0.31172204155328304,0.04892123811391455,0.3228657746958474,0.08139092608028692,0.5504713743544816,0.2038644637676391,0.22436109800693974,0.32266135672810103,0.20404062756918806,0.3997002492353935,0.4076986534780189,0.6164867307241262,0.4734393529742788,0.46546626944267133,0.7850341245303254,0.10635682077756776,0.9195857788566119,0.6663547189871915
4,0.5286499245082485,0.4900841329127523,0.2157321632381028,0.7439599202245383,0.26196803161998217,0.3724036168789702,0.5060600091992696,0.418021470756007,0.6772577894089488,0.3739308728487737,0.4251891996723313,0.5149337907711149,0.11154376262679011,0.755686090136519,0.3694931232048221,0.4527256975382418,0.24692742618450358,0.08802304987032657,0.09436657054075157,0.5388198414708106,0.4038592894052855,0.07882987166057323,0.6075587099301203,0.7183392424640836,0.05747719068553473,0.5243081848824369,0.34670904794444796,0.6330164118391906,0.42307889613387945,0.552681152428844,0.4639126993156942,0.5101930642213908,0.49261976606120317,0.550735933813371,0.5813774128803422,0.09135240840545578,0.23835014501129315,0.5131894739778716,0.5382298350733533,0.7071495276081718,0.7895698115916941,0.3007903371073233,0.08573404070758549,0.07915756419726855,0.3002655784913522,0.25918833383885626,0.49573634442720277,0.3639435365740946,0.3960591553371317,0.35546688377305424,0.39729386052891674,0.20757748407498214,0.24797327750860812,0.28982824109189403,0.3386095302279226,0.15705354832585586,0.1679598951727602,0.33229343281624496,0.3864448352766915,0.37041508348938734,0.05120016041083195,0.3784619576727183,0.08306124768018014,0.3654677139818497,0.2923287176012525,0.29778102228388187,0.26724417668835804,0.0,0.3646171512353052,0.3970961790145708,0.7003708385744212,0.4960559289576226,0.5496092051257448,0.36044612073057836,0.2708169053651194,0.9045564959958363,0.7283398876803395
5,0.4690704815289709,0.5433923259038613,0.04473585970211759,0.11066897296231902,0.23289801821862688,0.20120931201834855,0.19880768227908527,0.20945449518173784,0.8205908959852772,0.11150089721825693,0.2641823929292344,0.05234582419409491,0.09955860332300195,0.16959551084006774,0.41505907432260125,0.37367416223282596,0.077329825263844,0.06761880987377716,0.06146925359947868,0.4880937349311411,0.5010536027860162,0.10666291470379137,0.7355945082158166,0.5194686298513506,0.06373303286183146,0.7639363851449488,0.09456304242084387,0.8439484260039589,0.8203922046873566,0.7658258038794297,0.1415591875918057,0.8836079670949648,0.7799738804698558,0.15026079549994859,0.9117754559201384,0.17897136570156008,0.15068279821445604,0.5196381969240557,0.5257730779754892,0.7798898275501022,0.7073860755756133,0.18090800143451918,0.04248201051435417,0.07572738948187345,0.1304609337300431,0.39514920098471185,0.24358563312456236,0.210730870046786,0.1704986438655785,0.2418973887491425,0.2843713325489492,0.3466414201361531,0.7656699194765217,0.10558720139717763,0.12144873568048693,0.30528942000138143,0.2591196637903773,0.21190886384893123,0.12862305661451776,0.22803836663898772,0.04627334253035806,0.2071997823869937,0.07191065217308397,0.4924373329495693,0.3723875503068361,0.18789466695505072,0.14467046142411452,0.21032718825897498,0.19585087722387512,0.18893294566205474,0.5256056113493505,0.833181012295688,0.7519746820164732,0.6528295740127216,0.2171953165391308,0.9136310181117064,0.7536673050498308
6,0.7210651233931767,0.7051542122782148,0.2555938975878789,0.42808347988558404,0.4259278945868756,0.4448849623010172,0.5513925593496409,0.4358434013654607,0.35699278635888826,0.6576060547009115,0.5823950126059413,0.37889936376613315,0.13077692614994563,0.5773937792775946,0.11330943333213615,0.18541960274757568,0.33771947451538037,0.08267888542368973,0.1116577147311278,0.7092890529793486,0.6771958743280435,0.07886041782351792,0.5359912532574064,0.36844993572142815,0.05132725744891829,0.2514553183554349,0.5808827926562896,0.33799521806018057,0.2541894807053398,0.3060906358883191,0.6705401072351963,0.4413401631864564,0.27275798296074594,0.3210013038641443,0.5738006291355648,0.1324470747058324,0.6021695374385989,0.28229889381186707,0.34154037776874874,0.4423252701635471,0.22369840887884537,0.16718515030599918,0.05313453388201644,0.05024167266097943,0.26814141061978625,0.1966130551128713,0.14898614859991793,0.4800038278197777,0.4700230340137113,0.44254246168167033,0.36183758773571495,0.06844635558163172,0.3826076561059345,0.1518264208493248,0.19452029052261138,0.8263143280987524,0.20389785406881786,0.6634652571801809,0.6647489727311978,0.32177085409261275,0.08474614368571318,0.5153727448624092,0.08008696593231772,0.506378550188503,0.16867868169007422,0.2340680067881499,0.2617453040188272,0.294556433678802,0.5320446778041321,0.5453566986691919,0.6929150689301931,0.5214064930384732,0.39339919437126075,0.7796757143149539,0.13291952018088543,0.9116631801578475,0.5268764354154641
7,0.30042315226725175,0.44998606476324154,0.05289133802262209,0.14097246215685555,0.3905014644880473,0.26596520153986764,0.2090954022811091,0.26060967598187545,0.7383083115861013,0.1652774723276941,0.20146063197346886,0.28707949500201785,0.11025286056114916,0.21513575983207356,0.5617076446789994,0.6656586765664206,0.17785759775906265,0.10582396701449617,0.1440364736586405,0.3057997602332266,0.308885759750542,0.11537323057808573,0.8369537126251978,0.6940523308097536,0.036603213230542865,0.7419690560187627,0.27263862611184825,0.5648987742700481,0.6883479948531945,0.7160510167042702,0.4227765488509644,0.5612486356590419,0.5563235466208518,0.4567921952562171,0.5018408954931143,0.10294328581226035,0.25274257017312,0.5968932301464968,0.6865338562883406,0.5218099951160603,0.5038372025446841,0.11768371808916044,0.08749889500843681,0.05318218163385829,0.15843263343536676,0.2581161946542704,0.20103285546043811,0.22393441327247113,0.2337183174025624,0.3022729484285994,0.30570882820007755,0.348141268266675,0.8638075731905474,0.11548498724853994,0.10839910594868307,0.24559502816144776,0.19464725626966034,0.24834058003268472,0.2593041039772126,0.2802070113031289,0.03703110885694225,0.24715602750109555,0.11377234341531611,0.5831736539555062,0.32433046058696746,0.1457860588385872,0.23732767822388975,0.2590801772993724,0.24478885190609936,0.25895128493159436,0.5321229325842038,0.7667998074048494,0.719268640465348,0.5586741992576957,0.4175159059453848,0.9072795666567406,0.7660843947356559
8,0.9166512634840099,0.8377598007361535,0.319359495477942,0.6699688596484213,0.5164557483449049,0.7056171309290122,0.7551858840916288,0.7188847325309473,0.26747468753642184,0.7813576769081508,0.8336051571646144,0.3702934623975169,0.11437150630931764,0.6714108475999101,0.16658669242469823,0.1310127067311304,0.4555906618535923,0.09532395885129362,0.1273938043015259,0.8075656915942507,0.7975439678805888,0.09473506602823507,0.3510797307203205,0.18666987533101131,0.06199235881205865,0.30983912530406715,0.25939403670034067,0.23006026167552937,0.37665211103795115,0.3774101893736458,0.750800527187836,0.5260193979418799,0.39462919854781964,0.1922523716599202,0.542500024543644,0.12173039479883888,0.23212939393864795,0.1725558039994548,0.13784737603805763,0.28687603859071054,0.20105668283554715,0.35439900658431683,0.05555489622103515,0.3514990012881612,0.3900606161541279,0.20818888268636757,0.07916258649659225,0.7466884005584856,0.6646412398087329,0.5900989380736389,0.5143138444798709,0.08513279889515825,0.22435915254650138,0.2775772086239472,0.3161083407795446,0.8192370794136636,0.34050604319909583,0.5689743251977837,0.550869247676959,0.2911131648338341,0.043550253496964064,0.5614503980423146,0.11324238478396871,0.5376570657072478,0.10383665520045374,0.48336400000748436,0.36120664397376717,0.3410940128576965,0.7277726197019053,0.6961674458690713,0.7943581515835109,0.2725209530855954,0.2243835415345349,0.7604472265395649,0.15010248147897323,0.9431677598479301,0.28596113573273313
9,0.8322537053850665,0.8627570257943011,0.3501448433438889,0.604024983540872,0.763577341732904,0.699259951350243,0.7094817085254449,0.9084756445099742,0.1297685407131058,0.8634619811442372,0.7432423991562103,0.47049199882113873,0.1139766299978495,0.708221233977689,0.13649400566213965,0.10292125366904906,0.5554348340406399,0.07924155062752497,0.136855113031692,0.777579319617292,0.779113556252146,0.06783244019209907,0.21204178504992222,0.20491717089120975,0.0599005047166528,0.15373685997396364,0.2900575495531234,0.17652800780822828,0.4415465077097031,0.5166773152156816,0.7216424426438656,0.49273928212398976,0.5166567335820176,0.38739909865811833,0.6714898790947023,0.07658076803482397,0.29130635916899467,0.10295309906298454,0.19496583390581787,0.18171878632232435,0.20049099652491106,0.40120498190074544,0.07570967025648243,0.05675505399507546,0.22420106638823956,0.5136856866574306,0.11586033169818932,0.8491092462170213,0.764091144070266,0.7401798295224213,0.6274132826145875,0.09609711944855832,0.39089577992380986,0.375500828833894,0.5472517902753307,0.8181992544309118,0.34343198946666414,0.7384424176722496,0.6758454176838331,0.38548366362459274,0.04753794860587923,0.8017090129476293,0.06389019132796558,0.5610013590857624,0.1351264151450968,0.4207061817303371,0.5845533642565233,0.349981282168462,0.8237217224677202,0.826691930801505,0.8281061815978336,0.1353758928834692,0.24635592323274078,0.710627200169296,0.10656691306992304,0.9208980939884938,0.269609802216415
